ClosenessCentrality,ClusteringCoefficient,NeighborhoodConnectivity,Indegree,Outdegree,name
0.0,0.0,13.0,1,0,2346
0.15170278637770898,0.0,14.933333333333334,6,9,2347
1.0,0.0,11.333333333333334,5,1,2348
0.0,0.0,12.666666666666666,3,0,2349
0.15821804531016198,0.016483516483516484,50.92857142857143,4,10,2350
1.0,0.0,4.5,1,9,2351
0.15965985853929907,0.0,10.454545454545455,1,10,2352
0.0,0.0,14.25,8,0,1741
0.0,0.0,17.0,1,0,2339
0.0,0.0,17.0,1,0,2340
0.0,0.0,15.0,4,0,2341
0.0,0.0,17.0,1,0,2342
0.14929033216913132,0.00641025641025641,10.0,3,10,2343
0.0,0.0,11.571428571428571,7,0,2344
0.0,0.03333333333333333,12.0,6,0,609
0.14104844371635852,0.0,14.4,4,1,1077
0.16014348345954565,0.0029239766081871343,12.157894736842104,9,10,2360
0.12386452381931029,0.011111111111111112,9.3,5,5,2361
0.146211882293006,0.01098901098901099,14.357142857142858,4,10,2362
0.0,0.0,13.0,1,0,2363
0.14713637029441923,0.0,10.285714285714286,3,4,2364
0.14119383404394883,0.0,7.230769230769231,3,10,825
0.16626665563187948,0.0,8.76923076923077,3,10,1733
0.0,0.0,13.142857142857142,7,0,2353
0.0,0.0,12.076923076923077,13,0,2354
0.0,0.0,14.5,2,0,2355
0.14266439426217867,0.00641025641025641,11.923076923076923,4,9,2356
0.14514847193121885,0.0,8.1,10,10,693
0.11239160839160839,0.0,10.5,3,1,882
0.0,0.0,9.5,2,0,951
0.14351025073219514,0.0032679738562091504,11.38888888888889,8,10,1383
0.0,0.0,13.714285714285714,7,0,1538
0.15191309169733327,0.0,10.277777777777779,8,10,1792
0.0,0.0,12.5,2,0,2357
0.12668950875496604,0.003676470588235294,10.058823529411764,9,8,2358
0.0,0.047619047619047616,12.0,7,0,2359
0.16264133631972366,0.032679738562091505,46.44444444444444,8,10,391
0.1454988774352413,0.0,14.083333333333334,2,10,392
0.0,0.0,45.0,2,0,393
0.0,0.0,79.0,1,0,394
0.0,0.0,79.0,1,0,395
0.0,0.0,29.75,4,0,396
0.0,0.0,34.0,3,0,397
0.16722157482936575,0.0,23.083333333333332,2,10,398
0.0,0.0,16.1,10,0,814
0.0,0.0,12.222222222222221,9,0,944
0.16078002454249585,0.0,12.076923076923077,3,10,2381
0.0,0.0,12.0,1,0,2382
0.0,0.0,11.333333333333334,9,0,2383
0.151679879199698,0.009523809523809525,13.6,6,9,2384
0.0,0.0,13.454545454545455,11,0,2385
0.0,0.0,15.5,2,0,2386
0.0,0.0,11.5,2,0,2387
0.15972755943073702,0.0,9.625,6,10,977
0.1654269480965059,0.05303030303030303,72.91666666666667,2,10,2374
0.14612326043737575,0.0,10.428571428571429,4,10,2375
0.12980551786521935,0.0,8.692307692307692,4,9,2376
0.15155782432670303,0.001976284584980237,10.73913043478261,13,10,2377
0.0,0.0,11.75,4,0,2378
0.0,0.0,11.0,2,0,2379
0.0,0.0,13.333333333333334,3,0,2380
0.1552301039843509,0.0,5.1,0,10,399
0.0,0.0,11.0,4,0,400
0.16498768135778813,0.045454545454545456,69.08333333333333,2,10,401
0.0,0.0,30.0,2,0,402
0.0,0.0,10.0,1,0,403
0.0,0.0,20.666666666666668,3,0,404
0.0,0.0,10.0,2,0,405
0.13752110619267102,0.0,12.0,5,1,406
0.1498321939092604,0.023809523809523808,15.714285714285714,3,4,407
0.0,0.0,10.0,1,0,408
0.16600561890596593,0.0,57.84615384615385,3,10,409
0.15361676097262578,0.007352941176470588,12.764705882352942,7,10,1217
0.15918335006074694,0.016483516483516484,13.428571428571429,4,10,2392
0.14990800139241137,0.0,9.0,0,10,410
1.0,0.0,9.0,4,1,413
0.14711123044252972,0.0,15.583333333333334,3,9,415
0.1490650969529086,0.0,7.1875,6,10,416
0.0,0.0,10.0,1,0,417
0.14648907469071287,0.0,7.538461538461538,5,8,418
0.0,0.0,8.0,2,0,419
0.0,0.0,11.666666666666666,3,0,420
0.0,0.0,12.88888888888889,9,0,835
1.0,0.0,10.25,3,1,1256
0.15275243309002431,0.0,10.25,6,10,1814
0.0,0.0,16.2,5,0,2839
0.0,0.0,10.5,4,0,3306
0.0,0.0,14.0,1,0,5013
0.16560877091748413,0.03787878787878788,65.33333333333333,2,10,5014
0.0,0.0,14.0,1,0,5015
0.1414556293566785,0.0032679738562091504,9.166666666666666,8,10,769
0.15670826833073323,0.0,12.6875,6,10,2532
0.0,0.0,10.75,4,0,3029
0.0,0.0,14.6,5,0,3215
0.0,0.0,13.333333333333334,6,0,3485
0.0,0.0,14.0,4,0,4254
0.0,0.0,16.5,2,0,5484
0.0,0.0,13.666666666666666,3,0,5501
0.0,0.0,21.0,1,0,5502
0.0,0.0,5.0,1,0,2393
0.0,0.0,13.666666666666666,3,0,676
0.0,0.0,11.666666666666666,3,0,799
0.0,0.0,12.5,10,0,803
0.15468521417755307,0.0,13.133333333333333,5,10,1019
0.0,0.0,12.5,2,0,640
0.15669197171381033,0.0,12.153846153846153,3,10,1002
0.16482074001148578,0.0,58.416666666666664,3,9,1477
0.0,0.0,16.0,1,0,2434
0.0,0.0,16.0,1,0,2435
0.0,0.0,16.0,1,0,2436
0.0,0.0,16.0,1,0,2437
0.0,0.0,16.0,1,0,2438
0.0,0.05,13.6,5,0,763
0.16833784878362149,0.006493506493506494,23.0,12,10,1541
0.0,0.0,13.0,1,0,2467
0.0,0.0,12.0,2,0,2468
0.0,0.0,13.0,1,0,2469
0.0,0.0,12.5,2,0,2470
0.14083750058419403,0.0,8.545454545454545,2,9,2471
0.16301584726053328,0.044444444444444446,83.1,0,10,421
0.0,0.0,20.5,8,0,2394
0.0,0.16666666666666666,37.666666666666664,3,0,2395
0.1589105386663854,0.0,17.0,2,9,2396
0.0,0.0,23.428571428571427,7,0,2397
0.1380408144568379,0.017857142857142856,16.875,3,5,2398
0.14416935773232867,0.007352941176470588,14.0,7,10,2399
0.0,0.0,35.0,3,0,2400
0.0,0.0,82.0,1,0,2401
0.0,0.0,82.0,1,0,2402
0.0,0.0,21.166666666666668,6,0,2403
0.0,0.0,65.0,1,0,2404
0.0,0.0,38.5,2,0,2405
0.0,0.0,65.0,1,0,2406
0.15866789522179808,0.03205128205128205,50.69230769230769,3,10,2407
0.0,0.0,29.666666666666668,3,0,2408
0.0,0.027777777777777776,21.22222222222222,9,0,940
0.0,0.0,41.333333333333336,3,0,2409
0.0,0.0,38.666666666666664,3,0,2410
0.14697490672324237,0.004166666666666667,15.6875,6,10,2411
0.0,0.08333333333333333,32.5,4,0,2412
0.0,0.0,30.25,4,0,2413
0.0,0.019230769230769232,20.076923076923077,13,0,2414
0.0,0.0,92.0,1,0,2415
0.15380885542937348,0.03787878787878788,60.916666666666664,2,10,425
0.14227709449729703,0.006535947712418301,18.333333333333332,9,9,695
0.15770890545311889,0.0,8.5,0,10,428
0.0,0.0,11.333333333333334,3,0,429
0.13667596435131643,0.0,6.5,2,10,430
0.14750207956157949,0.0,7.636363636363637,1,10,431
0.14472325609316844,0.0,9.625,3,5,433
0.16242656174203632,0.019230769230769232,62.23076923076923,3,10,434
0.13931394757523924,0.0,24.857142857142858,6,1,435
0.0,0.0,10.666666666666666,3,0,436
0.12796178343949044,0.0,12.5,5,3,437
0.15576863434301666,0.0,9.153846153846153,3,10,438
0.14962760675273087,0.0,11.6875,6,10,1415
0.0,0.0,12.333333333333334,3,0,2416
0.0,0.0,12.0,2,0,2417
0.0,0.0,13.666666666666666,3,0,2418
0.0,0.0,12.0,3,0,2419
0.142183113543608,0.004761904761904762,9.733333333333333,5,10,2420
0.0,0.0,12.5,2,0,2421
0.0,0.0,12.428571428571429,7,0,487
0.0,0.0,15.166666666666666,6,0,2422
0.0,0.0,12.5,4,0,2423
0.14233085370173576,0.0,17.0,3,8,2424
0.1537068679707225,0.004166666666666667,8.9375,6,10,2425
0.0,0.0,11.0,1,0,2426
0.0,0.0,11.0,4,0,2427
0.15560776618816483,0.0,11.916666666666666,2,10,2428
0.14045022371364654,0.0,7.583333333333333,3,9,1370
0.0,0.0,11.6,5,0,1565
0.0,0.0,11.833333333333334,6,0,1824
0.0,0.0,11.0,4,0,2433
1.0,0.0,8.2,6,9,1090
0.14654250145886014,0.0029239766081871343,9.210526315789474,9,10,2500
0.0,0.0,12.0,4,0,456
0.14493206685102802,0.004761904761904762,9.4,5,10,1522
0.0,0.0,12.625,8,0,2443
0.16616122629025143,0.0,12.076923076923077,3,10,2444
0.0,0.0,12.75,4,0,2445
0.0,0.0,13.0,1,0,2446
0.1512954927387193,0.0,6.2,0,10,439
0.157977510419124,0.011029411764705883,11.117647058823529,7,10,440
0.0,0.0,10.0,1,0,441
0.0,0.0,10.666666666666666,9,0,442
0.0,0.0,10.0,1,0,444
0.0,0.0,10.0,1,0,445
0.0,0.0,10.0,1,0,447
0.16290510041354705,0.0,23.428571428571427,4,10,448
0.15838435865766168,0.00909090909090909,58.27272727272727,2,9,449
0.0,0.05,15.0,5,0,1607
0.16890869345888684,0.015789473684210527,45.7,10,10,1868
0.15745336746956476,0.01282051282051282,12.0,4,9,2492
0.0,0.0,13.0,4,0,2784
0.0,0.027777777777777776,14.11111111111111,9,0,3617
0.1588100445311059,0.0,7.0,2,10,4781
0.0,0.0,17.0,1,0,5476
0.12814134455925502,0.0,8.857142857142858,4,10,878
0.0,0.0,14.0,1,0,2439
0.14492509678505303,0.0,8.0,2,4,2440
0.130689333651365,0.00909090909090909,10.0,2,9,450
0.0,0.0,13.0,8,0,451
0.0,0.023809523809523808,12.714285714285714,7,0,452
0.0,0.0,12.285714285714286,7,0,453
0.0,0.0,10.5,2,0,454
0.1496796304574579,0.0,10.3,5,5,455
0.0,0.0,11.0,1,0,457
0.0,0.0,10.0,1,0,2441
0.0,0.0,12.0,2,0,2442
0.11982822037099629,0.0,8.0,8,10,458
0.0,0.0,16.75,12,0,459
0.0,0.0,14.0,3,0,460
0.0,0.0,18.0,1,0,461
0.0,0.0,12.428571428571429,7,0,462
0.0,0.0,13.2,5,0,463
0.0,0.16666666666666666,14.0,4,0,464
0.0,0.0,14.0,2,0,465
0.13592692828146144,0.0,9.0,3,5,466
0.0,0.0,13.5,2,0,467
0.0,0.0,26.0,4,0,468
0.0,0.0,10.0,2,0,2447
0.0,0.0,9.666666666666666,6,0,2448
0.0,0.0,12.4,5,0,2449
0.0,0.0,10.0,3,0,2450
0.15718234925933652,0.0,11.1875,6,10,2451
0.145432170262053,0.004166666666666667,10.3125,6,10,469
0.0,0.0,16.0,1,0,471
0.0,0.05,12.4,5,0,474
0.15268277853777168,0.0,7.75,2,10,475
0.0,0.0,14.666666666666666,9,0,476
0.0,0.011111111111111112,12.5,10,0,477
0.1386441535736468,0.0,13.8,6,9,1267
0.1587849408541244,0.030303030303030304,58.666666666666664,2,10,1485
0.1640357084535409,0.016339869281045753,44.333333333333336,8,10,1487
0.0,0.0,17.0,1,0,1488
0.0,0.0,14.0,7,0,1491
0.0,0.0,11.625,8,0,1492
0.0,0.0,13.333333333333334,15,0,1509
0.0,0.0,11.866666666666667,15,0,3205
0.15671234301463896,0.0,15.333333333333334,2,10,3309
0.1250959961809087,0.0,9.875,3,5,4207
0.15382063192282172,0.00641025641025641,14.615384615384615,3,10,4282
0.0,0.0,12.0,5,0,4828
0.0,0.0,14.0,1,0,4829
0.0,0.0,14.0,1,0,4830
0.0,0.0,12.6,5,0,2481
0.0,0.0,12.0,1,0,2482
0.0,0.0,12.0,1,0,2483
0.0,0.0,12.0,1,0,2484
0.1465888361911711,0.0,8.307692307692308,3,10,2485
0.1660467807256798,0.0,17.0,4,10,2486
0.0,0.0,11.0,3,0,2487
0.1626852376710665,0.0,9.68421052631579,9,10,478
0.16378162450066577,0.0,8.25,2,10,479
0.16023289200829477,0.0,11.75,3,9,480
0.1583510680223851,0.007575757575757576,40.25,2,10,481
0.0,0.0,19.0,1,0,482
1.0,0.0,12.8,4,1,483
0.1557726603085989,0.0,9.538461538461538,3,10,484
0.1646541361599825,0.04395604395604396,62.0,4,10,485
0.0,0.0,15.0,3,0,486
0.0,0.0,19.0,1,0,488
0.16509162626345633,0.0,10.538461538461538,3,10,2452
0.16332448105793723,0.03296703296703297,46.642857142857146,5,9,2453
0.1380914194065758,0.0,19.0,1,1,2454
0.0,0.0,12.0,1,0,2455
1.0,0.0,15.0,3,1,2456
0.0,0.0,12.0,1,0,2457
0.0,0.0,12.0,1,0,2458
0.16010944930000265,0.0,15.272727272727273,1,10,2459
0.1588519016367518,0.0,11.545454545454545,1,10,2460
0.15902794268978074,0.0,15.307692307692308,3,10,2461
0.1618551440771276,0.027472527472527472,47.785714285714285,5,9,507
1.0,0.0,8.0,2,1,722
0.16128341673579705,0.004761904761904762,9.533333333333333,5,10,726
0.12084695125619072,0.0,8.777777777777779,8,10,1048
0.0,0.0,9.5,2,0,2462
0.15374607790617587,0.00641025641025641,14.076923076923077,3,10,2463
0.0,0.0,17.833333333333332,6,0,1812
1.0,0.0,14.0,11,2,532
0.16221235365361325,0.03787878787878788,48.583333333333336,2,10,1352
0.0,0.0,14.4,5,0,1764
0.0,0.0,12.5,6,0,2493
0.15008217540714178,0.0,10.2,5,5,2494
0.0,0.0,13.5,2,0,2495
0.0,0.0,13.0,1,0,2496
0.0,0.0,12.833333333333334,6,0,2497
0.14767353539313452,0.0,9.333333333333334,2,10,489
0.16460916589282787,0.0,11.5625,6,10,490
0.0,0.0,12.0,4,0,492
0.0,0.0,13.0,5,0,493
0.0,0.0,12.0,5,0,495
0.15164553140096618,0.0,11.6,5,10,496
0.0,0.0,12.0,1,0,497
0.0,0.0,11.833333333333334,6,0,498
0.14130307364077554,0.0,7.636363636363637,1,10,2464
0.1723773023681501,0.0125,48.125,6,10,2465
0.0,0.0,16.0,1,0,2466
0.1394912861341912,0.0018115942028985507,11.666666666666666,20,4,892
0.16646871979008426,0.02355072463768116,42.125,14,10,924
0.0,0.0,14.5,2,0,1372
0.0,0.0,13.0,6,0,2475
0.0,0.0,13.2,5,0,2476
0.0,0.0,12.0,5,0,2477
0.0,0.0,17.0,1,0,2478
0.0,0.05,13.6,5,0,2479
0.0,0.0,12.0,3,0,1471
0.0,0.0,18.0,4,0,2472
0.0,0.0,15.0,1,0,2473
0.12462521453237112,0.0,10.266666666666667,6,9,2474
0.15464155590906759,0.00909090909090909,8.818181818181818,1,10,499
0.13491068630523348,0.0,11.5,3,3,500
0.0,0.0,11.0,1,0,501
0.0,0.0,10.5,2,0,502
0.16645492708793636,0.05303030303030303,66.33333333333333,2,10,504
0.16187253243090807,0.023809523809523808,56.333333333333336,5,10,505
0.0,0.5,11.0,2,0,506
0.0,0.0,14.0,1,0,2491
0.128187676797754,0.0,6.0,1,10,508
0.14680306905370843,0.0,9.75,2,10,509
0.0,0.0,11.0,1,0,511
0.0,0.0,11.5,2,0,512
0.0,0.0,11.0,6,0,514
0.0,0.0,11.0,1,0,515
0.0,0.0,12.416666666666666,12,0,828
0.0,0.0,12.0,1,0,2488
1.0,0.0,10.75,3,1,2489
0.16500123196539548,0.038461538461538464,59.42857142857143,4,10,2490
0.1462840787814107,0.0,6.4,0,10,516
0.0,0.0,10.0,1,0,517
0.0,0.023809523809523808,12.428571428571429,7,0,518
0.0,0.0,10.0,1,0,519
0.15633835698166065,0.0,11.857142857142858,4,10,521
0.0,0.0,11.222222222222221,9,0,522
0.0,0.0,10.666666666666666,3,0,523
0.0,0.0,9.6,5,0,524
0.0,0.0,10.0,1,0,525
0.14684599079014693,0.0,8.416666666666666,2,10,577
0.14744954128440366,0.0,9.153846153846153,3,10,579
0.15696538792093134,0.0,15.818181818181818,1,10,580
1.0,0.023809523809523808,12.285714285714286,6,1,581
0.153667678029627,0.016339869281045753,14.166666666666666,8,10,582
0.0,0.0,16.444444444444443,9,0,583
0.5357142857142857,0.0,15.0,1,2,526
1.0,0.0021645021645021645,7.7272727272727275,9,13,527
0.0,0.0,12.6,5,0,1171
0.0,0.0,15.555555555555555,9,0,1342
0.0,0.0,16.333333333333332,3,0,2671
0.0,0.0,20.0,3,0,2837
0.0,0.0,15.6,5,0,2935
0.0,0.03333333333333333,14.666666666666666,6,0,3786
0.0,0.03333333333333333,14.166666666666666,6,0,4248
0.0,0.05,14.0,5,0,4455
0.0,0.0,14.166666666666666,6,0,4876
0.0,0.0,16.5,2,0,4979
0.0,0.08333333333333333,14.75,4,0,4980
0.15603479521565783,0.00641025641025641,12.076923076923077,3,10,528
0.0,0.0,12.777777777777779,9,0,529
0.0,0.0,13.0,1,0,530
0.15880167575685716,0.00909090909090909,9.636363636363637,1,10,533
0.0,0.0,12.333333333333334,3,0,535
1.0,0.16666666666666666,9.666666666666666,2,1,536
0.158247124927795,0.0,11.615384615384615,3,10,571
0.1242782909930716,0.0,17.666666666666668,4,2,573
0.1680702732849972,0.02727272727272727,59.0,2,9,574
0.0,0.0,12.0,3,0,575
0.16561787255090546,0.0,10.9375,6,10,576
0.0,0.0,13.0,1,0,1329
0.0,0.0,9.8,5,0,1330
0.0,0.0,11.75,4,0,1482
0.0,0.0,12.285714285714286,7,0,1512
0.15460585383372238,0.00641025641025641,8.615384615384615,3,10,2498
0.0,0.0,11.5,6,0,2499
0.16631712566918702,0.05454545454545454,75.18181818181819,1,10,2501
0.0,0.08333333333333333,12.5,4,0,2502
0.15710859704916322,0.0,12.333333333333334,2,10,2503
0.13845623707787733,0.0,6.916666666666667,2,10,2504
0.0,0.0,8.0,2,0,1132
0.13538323420491527,0.0,5.5,0,10,537
0.0,0.0,11.571428571428571,7,0,538
0.0,0.0,10.0,1,0,539
0.0,0.0,13.333333333333334,3,0,540
1.0,0.01818181818181818,9.363636363636363,8,3,541
0.0,0.0,11.5,2,0,542
0.0,0.0,10.0,1,0,543
0.15141694302080194,0.0,5.583333333333333,2,10,544
0.0,0.0,10.0,1,0,545
0.0,0.0,10.0,1,0,546
0.13320514520620608,0.0,7.25,6,10,547
0.0,0.0,11.0,1,0,2534
0.15783271355994344,0.0,14.0,1,5,2505
0.1480580735500037,0.0,8.833333333333334,2,10,2506
0.0,0.0,12.5,2,0,2507
0.0,0.0,12.0,1,0,2508
0.0,0.0,12.0,1,0,2509
0.16046753108442716,0.01818181818181818,11.454545454545455,1,10,2510
0.0,0.0,11.5,2,0,2511
0.0,0.0,12.0,1,0,2512
0.0,0.0,12.0,1,0,2513
0.0,0.0,23.166666666666668,6,0,824
0.0,0.0,13.333333333333334,3,0,1790
0.0,0.0,16.0,1,0,2514
0.0,0.0,14.5,2,0,2515
0.14902455307469772,0.009523809523809525,13.6,6,9,548
0.0,0.0,17.25,4,0,549
0.0,0.0,10.2,5,0,550
0.14840441248891953,0.0,11.6875,6,10,551
0.15558768102847406,0.004166666666666667,29.3125,6,10,553
0.0,0.0,15.0,1,0,555
0.0,0.0,15.0,1,0,556
0.0,0.0,12.75,4,0,765
1.0,0.0,10.0,9,4,982
0.0,0.011111111111111112,10.4,10,0,1288
0.0,0.0,12.0,5,0,1311
0.0,0.0,10.6,5,0,2516
0.0,0.0,13.666666666666666,6,0,2517
0.0,0.0,16.0,1,0,2518
0.15286478808938037,0.009523809523809525,11.133333333333333,5,10,1547
0.0,0.0,17.6,5,0,3141
0.0,0.0,17.6,5,0,3283
0.15689183912534166,0.005494505494505495,11.642857142857142,4,10,3312
0.0,0.0,21.5,2,0,4477
0.0,0.0,32.0,1,0,4515
0.15445133514427759,0.0,10.333333333333334,3,9,4516
0.16295795592807896,0.03787878787878788,63.333333333333336,2,10,557
0.0,0.0,41.0,1,0,5570
0.0,0.0,41.0,1,0,5571
0.1595879891966319,0.013071895424836602,20.88888888888889,8,10,756
0.15643574635969582,0.027472527472527472,14.642857142857142,4,10,759
0.0,0.0,44.5,2,0,819
0.15646011266581866,0.0,12.76923076923077,3,10,821
0.14561136478944697,0.0,14.272727272727273,12,10,823
0.7777777777777777,0.0,5.230769230769231,3,10,560
0.0,0.0,15.666666666666666,3,0,561
0.0,0.0,13.0,4,0,562
1.0,0.0,10.454545454545455,7,4,563
0.0,0.0,12.0,2,0,564
0.0,0.0,13.0,1,0,565
0.0,0.0,12.0,5,0,566
0.0,0.0,12.666666666666666,3,0,567
0.0,0.0,13.0,1,0,569
0.0,0.0,11.75,4,0,570
0.0,0.0,11.333333333333334,3,0,2582
0.0,0.023809523809523808,11.285714285714286,7,0,2583
0.0,0.0,11.0,1,0,2584
0.0,0.0,11.25,4,0,721
0.15840933582148395,0.0016666666666666668,9.72,11,14,804
0.0,0.0,13.0,1,0,2521
0.0,0.0,13.0,1,0,2522
0.1721311475409836,0.0,15.928571428571429,4,10,2523
0.13811673579760295,0.0,13.0,11,3,584
0.15829284307288247,0.0,13.181818181818182,12,10,979
0.0,0.0,10.666666666666666,3,0,1353
0.14306059958698283,0.0,8.357142857142858,4,10,2892
0.0,0.0,15.0,1,0,4318
0.1541787112122995,0.0,9.153846153846153,3,10,4319
0.0,0.0,6.0,1,0,2520
0.15158069465053695,0.0,9.142857142857142,5,9,1827
0.0,0.05,15.6,5,0,2953
0.1534056200366524,0.0,11.142857142857142,4,10,3171
0.16852141818588526,0.00641025641025641,12.76923076923077,4,9,4846
0.0,0.0,13.0,2,0,5235
0.16205533596837945,0.03787878787878788,66.25,2,10,5236
0.0,0.0,13.5,2,0,5237
0.16764951321279553,0.0,10.0,1,10,5238
0.0,0.0,16.0,1,0,5239
0.0,0.0,10.666666666666666,3,0,642
0.1346665177075187,0.0,5.833333333333333,2,10,1610
0.0,0.0,21.0,2,0,2525
0.0,0.0,12.0,1,0,2526
0.0,0.0,12.5,2,0,2527
0.0,0.0,13.142857142857142,7,0,2528
0.0,0.0,11.0,4,0,1629
0.0,0.0,11.5,2,0,1682
0.1550832411290945,0.03787878787878788,10.416666666666666,2,10,2529
0.13288794814128851,0.0,6.75,2,10,2530
0.0,0.0,11.666666666666666,3,0,2531
0.0,0.0,12.0,2,0,2533
0.1496796304574579,0.004761904761904762,9.666666666666666,5,10,910
0.15454638699420484,0.0,8.076923076923077,3,10,1275
0.13162837424652749,0.0,17.25,3,1,1427
0.1453024421996673,0.0,10.0,2,10,1782
0.0,0.0,10.0,3,0,2539
0.0,0.0,13.333333333333334,3,0,2540
0.0,0.08333333333333333,12.75,4,0,2541
0.0,0.0,11.0,1,0,2542
0.0,0.0,11.375,8,0,2538
0.12817949808592088,0.005494505494505495,8.5,4,10,715
0.1544750871437359,0.0,8.714285714285714,4,10,1854
0.0,0.0,15.666666666666666,3,0,2535
1.0,0.08333333333333333,12.5,3,1,2536
0.0,0.0,13.0,5,0,2537
0.0,0.0,10.8,5,0,585
1.0,0.0,1.8181818181818181,1,10,588
0.0,0.0,11.0,1,0,589
0.0,0.0,11.0,1,0,590
0.0,0.0,11.0,1,0,591
0.0,0.0,11.0,1,0,592
0.0,0.0,11.0,1,0,593
0.0,0.0,11.0,1,0,594
0.0,0.0,11.0,1,0,595
0.0,0.0,11.0,1,0,596
0.0,0.0,11.0,1,0,597
0.0,0.0,11.0,1,0,598
0.14633968677916717,0.01818181818181818,7.2727272727272725,1,10,599
0.0,0.0,11.0,1,0,601
0.0,0.0,11.0,4,0,602
0.0,0.0,11.0,2,0,603
0.15936434067532193,0.026143790849673203,47.833333333333336,8,10,605
0.15146641200271418,0.0,9.384615384615385,3,10,606
0.14030635999627525,0.0,8.538461538461538,4,9,1040
0.0,0.0,12.0,5,0,1439
0.0,0.0,11.88888888888889,9,0,1730
0.0,0.0,20.5,4,0,2555
0.0,0.0,11.75,4,0,2556
0.0,0.0,6.666666666666667,3,0,2557
0.14993283247922784,0.0,8.363636363636363,2,9,607
1.0,0.0,8.0,1,1,608
0.1467959178702779,0.0,7.583333333333333,2,10,610
0.15214318170343819,0.0,12.666666666666666,2,10,611
0.1625010110814527,0.0,10.909090909090908,2,9,613
0.0,0.0,11.0,1,0,615
0.0,0.0,12.5,2,0,616
0.0,0.0,12.333333333333334,3,0,1392
0.0,0.0,12.0,4,0,2558
0.14008785998187018,0.0,12.142857142857142,2,5,2559
0.0,0.0,12.0,1,0,2560
0.0,0.0,12.75,4,0,2561
0.14045349677238936,0.0,9.833333333333334,2,10,2562
0.1671334682898422,0.0,20.5,10,10,740
0.0,0.0,11.0,2,0,1500
0.0,0.0,9.0,4,0,2543
0.15589756854630107,0.01818181818181818,18.545454545454547,2,9,2544
0.0,0.0,12.5,2,0,2545
0.0,0.0,11.333333333333334,6,0,1631
0.16234343434343435,0.004761904761904762,33.93333333333333,5,10,2546
0.0,0.013888888888888888,15.555555555555555,9,0,2547
0.16867233852009403,0.02197802197802198,50.785714285714285,4,10,2548
0.16070285836177475,0.1,65.81818181818181,1,10,2549
1.0,0.0,9.333333333333334,2,1,2550
0.1354351587604773,0.0,16.0,4,1,2551
0.13089369095450104,0.0,4.363636363636363,1,10,617
0.0,0.0,11.0,1,0,618
0.0,0.0,11.666666666666666,3,0,619
0.1503554945740302,0.007575757575757576,10.083333333333334,2,10,620
0.0,0.0,11.0,1,0,622
0.0,0.0,11.333333333333334,3,0,623
0.0,0.0,11.0,1,0,624
0.0,0.0,11.0,1,0,625
0.0,0.0,11.0,4,0,626
0.0,0.0,11.8,10,0,2552
0.0,0.0,12.666666666666666,3,0,2553
0.14777129407149514,0.00641025641025641,8.76923076923077,4,9,2554
0.16565884228464625,0.038461538461538464,51.61538461538461,3,10,628
0.0,0.0,12.666666666666666,3,0,630
0.13546864463924477,0.01282051282051282,14.0,3,10,1426
0.15646417445482866,0.007575757575757576,10.416666666666666,3,9,1429
0.162909503730133,0.020833333333333332,47.625,6,10,1430
0.16320064987814784,0.02197802197802198,55.5,4,10,1431
0.0,0.0,20.0,1,0,1432
0.14727299384224415,0.0,10.666666666666666,1,5,631
0.15273307822913762,0.007575757575757576,14.083333333333334,2,10,634
0.150810729656691,0.007575757575757576,16.25,2,10,635
0.0,0.023809523809523808,18.857142857142858,7,0,2941
0.0,0.0,9.0,4,0,2968
0.0,0.0,13.0,4,0,3112
0.0,0.0,12.0,2,0,5880
0.0,0.0,12.0,1,0,6131
0.1680187337961027,0.03636363636363636,67.36363636363636,1,10,6132
0.0,0.0,12.0,1,0,6133
1.0,0.0,4.846153846153846,3,10,668
0.0,0.0,12.0,1,0,746
0.13774425779910868,0.0,7.571428571428571,4,10,747
0.0,0.0,13.0,6,0,748
0.0,0.0,12.857142857142858,7,0,749
0.13885816975393972,0.0,7.5,4,10,750
0.15078015603120626,0.0,6.333333333333333,0,9,636
0.0,0.0,11.5,2,0,638
0.0,0.0,9.0,1,0,639
0.0,0.0,9.0,1,0,641
0.0,0.0,11.0,3,0,643
0.0,0.0,13.0,4,0,796
0.13827517379035031,0.005494505494505495,9.5,4,10,869
0.16822038629005248,0.01098901098901099,23.214285714285715,4,10,874
0.0,0.0,14.0,2,0,875
0.5714285714285714,0.0,14.333333333333334,2,1,876
0.0,0.0,15.0,2,0,877
0.1020259634751113,0.0,8.0,0,1,644
0.1135990952784846,0.0,8.625,3,5,645
0.0,0.0,12.285714285714286,14,0,2563
0.0,0.0,9.5,2,0,2564
0.15726027397260275,0.03636363636363636,52.45454545454545,2,9,646
0.14984838693642194,0.0,6.8,0,10,647
0.0,0.0,12.0,5,0,648
0.0,0.0,12.833333333333334,6,0,649
0.0,0.0,10.0,2,0,650
0.0,0.0,12.428571428571429,7,0,651
0.1609517705495914,0.0,19.6,5,10,652
0.0,0.0,10.0,1,0,653
0.1403096263531603,0.0,11.692307692307692,3,10,654
0.15413533834586465,0.0,8.5,2,10,655
0.13101319479164403,0.006535947712418301,9.833333333333334,8,10,732
0.1498098481270662,0.011111111111111112,11.3,5,5,1326
0.0,0.0,17.5,2,0,2572
0.0,0.0,15.0,1,0,2573
0.0,0.0,16.0,2,0,2574
